text,label
"is getting teary-eyed because of GLOOMY SUNDAY... dang this song is so depressing... ","1"
"http://twitpic.com/4e83p - I'm upset Virgin Mega Store iz closing!!! ","1"
"need to go for a run  cant be bothered!!!","1"
"@jogreeneyes oh bother -- I set the date partly because it was a good one for you ","1"
"Just woke up. Didn't get any messages of snake-oo pretty upset now ","1"
"@mymemoirs yeah big shame - miss out on jobros  gonna be so upset - search up jonathon thurston (so hot but bit too much facial hair)","1"
"Shakeaway coming to Portsmouth just when i'm leaving...very upsetting ","1"
"Broke things off with my guy tonight and am really depressed about everything.  ","1"
"SERIOUSLY upset by a lady's comments last night - she said her mates were wondering about my age, I was either 28 or 38... I'm only 27! ","1"
"We are all running round doing things for my brother's party and he hasn't even bothered to come out of his room. ARSE. No revision time ","1"
"borring wants too go out but no 1 out  how depressing the weathers ok but nothing too do ","1"
"off for a shower. i hope i drown... im so depressed right now  thanks a lot sharks","1"
"Maxwell fell and broke today...  This is a sad day. I need to get another one tomorrow or Monday. *sighs* I am depressed.","1"
"Rargh. Am in one of those depressed-for-no-reason moods. ","1"
"so depressed over the NLT thing...i actually watched all their videos all their songs, WHILE EATING ICE CREAM!!!!! (tear tear) ","1"
"I am upset about something but i don't know what it's about  gaaah. mood swing man ","1"
"cant be bothered to write this essay...especially while knowing there is football on ","1"
"@gb96 don't bother, the crows are losing ","1"
"@Rawrrgasmic ok now thats upset me lol ","1"
"is staying at home with his deep depression, hoping it will lift tomorrow or Monday  ","1"
"Can't be bothered. Need motivation to climb out this rut ","1"
"god why am i upset?? ","1"
"depressed today... I miss my doggy ","1"
"great why did I even bother! Thanks mate ","1"
"@Rawrrgasmic i know and i dont have the hump with you for it! im just badly depressed anyway ","1"
"People really need to stop tweeting about hershey tonight, it depresses me bc i cant go ","1"
"@ponyy i knew that would happen, i was in drive through at 12, i was so depressed. i also cut myself on the fridge  blood blister. ouch","1"
"@Jenty  I must admit that I would be too fearful walking through there....and then probably upset by what I saw. Well done 2 u!","1"
"@stephenstohn no! that's rather upsetting ","1"
"I have just upset my kid by telling him he can't have the new X-Men Origins game as it has an 18 rating. ","1"
"Most upset by the ending of S1 ep 11 Heroes  *stamps foot*","1"
"Might go back to fps games it saddens me ","1"
"@PatrickRiot I think you know you're going to have an upset brookie on your hands if you get to go to the OCF and I don't ","1"
"Over ate and had too much to drink. My Stomach was bothering me, I was overtired, and I think I hurt Kevin. Not my best night. ","1"
" no bamboozle for jazzpaige  this is depressing XD","1"
"Still upset at not being a lottery winner again...no fair ","1"
"missing reggae fest, and i'm a little upset about it ","1"
"moving alllll my shit home. so depressed this year is over ","1"
"i might sign off twitter...these updates about bamboozle are very saddening... my favorite bands in my home state...and i cant see them ","1"
"SO frustrated + upset at many things, but twitter really need a more simple way of uploading photos/background photos &gt; mine NEVER work ","1"
"@zoziekins Me too  I saw them last week 3 times. Blackpool, Edinburgh and Newcastle. The better it is the worse the depression after haha","1"
"one patient passed away tonight... makes me feel kinda depressed. also heard that 2 babies about to be baptized died on a car accident.. ","1"
"How many people are NOT going to bamboozle? You can be all depressed and gloomy with me.  &lt;|3","1"
"@AnjaliKnebworth Flickr's blocked in Dubai, this upsets me very much ","1"
"When it rains...on this side of town it's depressing. Especially when my body can't handle the dramatic weather change, so I get sick. ","1"
"@ndubzlover19 i knw im wel upset ","1"
"@MAbrowneyes reg.  I had a hard time gettin on the site n missd vip  so upset but I'll still b there so its all good.","1"
"Really can't be bothered getting ready to go out tonight ","1"
"In line for coffee, damn it. Still upset they closed Java n Jazz!!  ","1"
"My husband &amp; I noticed that the fortune cookies at Lotus Vegetarian are not vegan.  My husband is rather upset over this ","1"
"@jprose his only blocked me now coz youve upset him ","1"
"Bored, lonely, depressed, headachey, low energy today.  Gonna be hard to keep myself from quiting my workout early - again. ","1"
"@andrea8964 we could be seeing christofer drew right now  like this is depressing, instead were connecting a piece of literature and abook","1"
"@muscledit Awww... you're too cute to be depressed ","1"
"recovering from last night, is alcohol supposed to make you depressed?  I need a pick me up.","1"
"don;t know why dd is so upset, Won't really eat either. ","1"
"hmm.....seems were losing followers  depressing. imma listen to Kayas music to feel better *iz official Kaya fangirl* lol  -Soshla =^.^=","1"
"maaaann, that loss was depressing ","1"
"@CBD126  That's upsetting.","1"
"I am SO upset that @johncmayer is in Vegas this weekend! I was just there last weekend, why couldn't he have gone then!  lol","1"
"starting to maybe re-think comic press. . .  the way the ranting works is rather upsetting  ","1"
"No twitter for a week, very depressed. Cutting myself off from the world for about a week. Gonna go cry myself to sleep. Goodnight. ","1"
"ahhh.. ok. i just thought baka u get bothered with my spam posts about pets. im just so so so sad.. ","1"
" Hilary is being a bumface because I won! and she is upset. in your fae hilary!","1"
"@ginayates bummer from paranormal to depressing    Only a few more hours!","1"
"@MarieLuv U Still love me Ms Love?    I hope my question didnt upset you. I apologize.","1"
"my stomache is upset. all i want to do is cuddle with my kevin and fall asleep.. ","1"
"Heaps upset the saints game isn't being televised! ","1"
"Too depressed to sleep.  He is leaving for SF and I have to leave NYC ","1"
"browsing craigslist classifieds for someone to hang out with.. how depressing ","1"
"pukebuckets... someone really upset me today. ","1"
"@kate38381849 not muchhh, kinda upset, cuz my break is over  and you hunnn?","1"
"@budget_blonde i was very upset the warriors lost ","1"
"I was offline for a week. don't feeling good. I'm sad. depressed mood, I never have luck with men.  what now? Its that the end?","1"
"Unfortunately our age started to show, feet and backs started bothering us and we never made it back out to what sounds like a great time ","1"
"Bath is run, uniform is ready...still can't be bothered to go to work ","1"
"Realized the person I've been upset with for the past month posted photos I took of them up on Myspace. Not very pleased with that. ","1"
"is sick but can't be bothered to call in sick to work  ","1"
"i fucking want to kill kill myself.  want to get my ex girlfriend want to get bac.  i'm so depressided.  i want to win kayla so back  ","1"
"catherinee isss upsettt  hahah inside jokee","1"
"Life sucks, depressed, and boozing to hide it aint helping  being dumped sucks like a big bag of hurt ","1"
"Not feeling the best. Im a lil upset about @mileycyrus's concert on 1st of May that i was gonna go to but cant afford ","1"
"is upset that Torres won't be playing against Newcastle because of his hamstring injury. ","1"
"SO upset! I forgot about my tattoo when I put on perfume this morning - the alcohol started to dissolve it ","1"
"is just about to start the big clean. Really can't be bothered ","1"
"@loubeejones i cannot be bothered! i got a stomache ache now as well ","1"
"is sitting at home with a small depression ","1"
"@louise_hendy /depression. I want last week back ","1"
"@torilovesbradie why are you upset? are you ok ","1"
"why is dasha so bad tempered? she's always picking on peggy-rose. she upsets me a lot sometimes ","1"
"@tommcfly its rather depressing that we dont have a star bucks here, i want one lol and wats even more depressing iv never been to one ","1"
"felt a twinge of depression stowing away sunscreen till next summer ","1"
"Feeling better today, not so upset but still missing my wee birdies like nothing on earth  Time for breakfast now, coffee &amp; Croissants!!","1"
"@chelsea_playboy bahaha yeeeah band prac tomorrow would be so depressing we would sound like half dead squirrels  EXTRA FUN NEXT WEEK =]","1"
"ok...hopeless even to bother and seek help,please someone tell me, in my lifeit's really a jail,,,anywhere but home ","1"
"@johncmayer  ok...hopeless even to bother and seek help,please someone tell me, in my life it's really a jail,,,anywhere but home ","1"
"Nearly bk home to realise i actually need to start revising majorly  god how depressing.","1"
"Poor baby, little man has an upset tummy and then he fell on a toy in the bath and hurt himself ","1"
"Dear Best buy, why do we keep having meetings so early in the morning  this is depressing.. There has got to be a better way! Sincerely Me","1"
"@nuttychris have i upsetyou? ","1"
"managed to put down breaking dawn on the 4th try. nealry finished. java wont work on my firefox and its upsetting me  need food","1"
"Biology past papers on a sunday afternoon are making me depressed... ","1"
"upset stomach = no hiking ","1"
"i want to go to the jonas brothers concert, but a cant  very very upset.  ","1"
"@calliean oh, yeah, probably that's why.   i'm still awake becoz i'm an idiot. and depressed. i need a job. or work. or 2 win the lottery.","1"
"I have to say that I'm so depressed today that we're not heading to boston...especially since I had sweet dreams.  ","1"
